1800204996	1	1809242997
1800026667	3	1809242924
1800025812	1	1809242992
1800060100	1	1809242970
1800021531	2	1809242885
1800053311	2	1809242883
1800106078	2	1809242916
1800205275	1	1809242990
1800420407	1	1809242996
1800019357	2	1809242883
1800058244	1	1809242983
1800072148	1	1809242993
1800028321	1	1809242997
1800022345	1	1809242975
1800367822	0	1809242924
1800420407	1	1809242982
1800059423	0	1809242957
1800019361	1	1809242959
1800021630	1	1809242964
1800024823	2	1809243013
1800174047	3	1809242924
1800148679	2	1809243010
1800026667	1	1809242995
1800245442	0	1809242924
1800235872	1	1809242986
1800087273	2	1809242894
1800249828	2	1809242894
1800018938	0	1809243001
1800128030	2	1809242892
1800020309	2	1809242917
1800025551	0	1809242943
1800130898	2	1809242915
1800231314	0	1809242955
1800079223	2	1809242891
1800087921	2	1809242891
1800025842	1	1809242981
1800023434	2	1809242895
1800245898	2	1809242910
1800261144	1	1809242986
1800057561	2	1809242894
1800171038	0	1809242940
1800140786	0	1809242945
1800055909	0	1809242936
1800024657	1	1809242974
1800250021	3	1809242924
1800108546	2	1809242894
1800021630	2	1809242887
1800148679	1	1809242996
1800111379	2	1809242896
1800059423	3	1809242931
1807428639	1	1809242966
1800231314	0	1809242925
1800170513	2	1809242894
1800026667	3	1809242932
1800019244	2	1809242896
1800204253	2	1809242910
1800174285	1	1809242975
1800381592	2	1809242897
1800024981	2	1809242916
1800019244	0	1809242940
1800024488	1	1809242963
1800131316	1	1809242996
1800021539	1	1809242974
1800324838	3	1809242924
1800025601	0	1809242958
1800151054	2	1809242891
1800025551	2	1809243014
1805535161	0	1809242958
1800129125	1	1809242989
1800365587	0	1809243003
1800103924	2	1809243008
1800025778	0	1809242937
1800025778	1	1809242963
1800070872	1	1809242992
1800079223	1	1809242967
1800381592	2	1809243008
1800147981	1	1809242981
1800022729	5	1809243012
1800230930	3	1809242924
1800122812	1	1809242963
1800250021	0	1809242999
1800020413	0	1809242925
1800113505	1	1809242975
1800023501	1	1809242975
1800020507	1	1809242987
1800222436	2	1809242893
1800134057	1	1809242987
1800233344	0	1809242925
1800023501	0	1809242924
1800359985	2	1809242897
1800300427	0	1809243000
1800021630	0	1809243007
1800092961	0	1809242958
1800130898	2	1809242890
1800020309	5	1809243012
1800019489	1	1809242967
1800252204	1	1809242975
1800193419	1	1809242985
1800079223	2	1809242890
1800151054	1	1809242997
1800201616	2	1809243011
1800235872	2	1809243014
1800171038	1	1809242969
1800252204	0	1809242924
1800072782	1	1809242997
1800223031	0	1809242920
1800020309	1	1809242998
1800026667	2	1809242885
1800201278	2	1809243009
1800359985	2	1809243008
1800122812	2	1809242916
1800205324	1	1809242989
1800059423	1	1809242992
1800354935	1	1809242978
1800148679	2	1809243013
1800194255	1	1809242963
1800111379	3	1809242923
1800205053	0	1809243000
1800235872	3	1809242924
1800087273	1	1809242990
1800112049	2	1809242893
1800205324	0	1809243001
1800053000	0	1809243000
1800024650	3	1809242929
1800362899	0	1809242957
1800019244	2	1809242885
1800381592	1	1809242964
1800151054	2	1809242890
1800131316	2	1809243013
1800024464	0	1809242957
1800018991	1	1809242968
1800101594	2	1809243011
1800257799	2	1809242910
1800122103	1	1809242978
1800042778	0	1809242949
1800024488	1	1809242981
1800148679	3	1809242924
1800269631	2	1809242892
1800021630	2	1809242895
1800249488	2	1809242897
1800179703	2	1809242891
1800192947	1	1809242978
1800061106	2	1809242887
1800365587	0	1809242931
1800181977	1	1809242978
1800022026	2	1809242910
1800170513	1	1809242990
1800346141	2	1809242897
1800230930	0	1809242940
1800131316	0	1809243005
1800025778	1	1809242981
1800139081	3	1809242938
1800021539	0	1809242939
1800129125	1	1809242986
1800148783	2	1809242897
1800245898	0	1809242937
1800201278	2	1809242883
1800028321	0	1809242936
1800275609	2	1809243014
1800134057	2	1809242894
1800111838	2	1809243011
1800192947	2	1809243014
1800025551	2	1809242896
1800025842	2	1809242893
1800180090	2	1809242892
1800121702	2	1809242907
1800249488	2	1809243008
1800022337	2	1809242897
1800346141	2	1809243008
1800021839	2	1809243014
1800205053	2	1809242899
1800103924	2	1809242886
1800233344	1	1809242996
1800026145	2	1809242894
1800070872	0	1809242923
1800148783	2	1809243008
1800023434	0	1809242954
1800021909	2	1809243010
1800362899	1	1809242997
1800025601	2	1809242892
1805535161	2	1809242892
1800192947	3	1809242924
1800087273	2	1809242915
1800019672	1	1809242994
1800249828	2	1809242915
1800181977	3	1809242924
1800025812	0	1809243004
1800022337	2	1809243008
1800235872	2	1809242896
1800139704	2	1809242886
1800024894	1	1809242969
1800106078	1	1809242967
1800354946	0	1809242958
1800024894	2	1809242902
1800025607	2	1809243009
1800021839	0	1809242957
1800235872	0	1809242940
1800174047	2	1809242894
1800365587	2	1809243010
1800025607	0	1809242925
1800024894	1	1809242972
1800134140	0	1809242922
1800194255	1	1809242981
1800205324	1	1809242986
1800420407	1	1809242987
1800057561	2	1809242915
1800024650	1	1809242975
1800231314	1	1809242978
1800420423	0	1809242958
1800139704	2	1809242917
1800021531	2	1809243009
1800201278	1	1809242982
1800108546	2	1809242915
1800024650	0	1809242924
1800324838	2	1809242885
1800103924	0	1809242937
1800057561	1	1809242967
1800021909	1	1809242996
1800170513	2	1809242915
1800170513	2	1809242904
1800300427	0	1809242924
1800120895	1	1809242990
1800108546	1	1809242967
1800103924	2	1809242916
1800025607	0	1809242933
1800106078	0	1809242953
1800087273	2	1809242883
1800018805	2	1809243011
1800230930	2	1809242885
1800023434	1	1809242967
1800381592	2	1809242916
1800112107	0	1809242923
1800249828	1	1809242967
1800113505	0	1809242923
1800057561	2	1809242906
1800022420	2	1809242893
1800181977	0	1809242940
1800068492	2	1809243008
1800020413	1	1809242978
1808397624	5	1809243012
1800058244	0	1809243001
1800020507	1	1809242966
1800134057	1	1809242966
1800018938	2	1809242910
1800194096	0	1809242958
1800269171	2	1809242917
1800354935	2	1809242892
1800057561	2	1809242883
1800205053	1	1809242975
1800245898	1	1809242981
1800048705	2	1809242893
1800023863	2	1809242891
1800129125	0	1809242942
1800111838	1	1809242964
1800249828	2	1809242890
1800205053	0	1809242924
1800087601	2	1809243014
1800202260	2	1809242886
1800061106	1	1809242974
1800170513	2	1809242883
1800140786	2	1809242892
1800061106	2	1809242895
1800020309	1	1809242975
1800026667	1	1809242966
1800381592	0	1809242952
1800275609	2	1809242896
1800192947	2	1809242896
1800148679	1	1809242987
1800020309	0	1809242924
1800068492	0	1809242938
1800132578	2	1809242908
1800108297	0	1809242922
1800359985	2	1809242916
1803242457	2	1809243011
1800019244	0	1809242947
1800134140	3	1809242923
1800058244	1	1809242973
1800021839	2	1809242896
1800201278	2	1809243013
1800020413	3	1809242924
1800108546	2	1809242890
1807858516	3	1809242925
1800137971	2	1809242897
1800111379	0	1809243003
1800139704	2	1809242884
1800060100	2	1809242897
1800024488	2	1809242893
1800042778	0	1809243003
1800023863	1	1809242997
1800074753	1	1809242966
1800021909	2	1809243013
1800223031	0	1809242958
1800359985	0	1809242952
1800134140	5	1809243012
1800128030	0	1809242933
1800223006	2	1809242917
1800137971	2	1809243008
1800025607	1	1809242996
1800060100	2	1809243008
1800025778	1	1809242965
1800198010	0	1809243007
1800103924	1	1809242981
1800124175	5	1809243012
1808397624	0	1809242958
1800193975	2	1809243010
1800181977	2	1809242885
1800381592	1	1809242981
1800024981	0	1809242935
1800134057	2	1809243009
1800269171	5	1809243012
1800064784	1	1809242971
1800243568	2	1809243014
1800058244	1	1809242986
1800222259	2	1809242914
1800019672	0	1809242957
1800105427	0	1809242920
1800249488	2	1809242916
1800193419	2	1809243008
1800072148	2	1809242886
1800202506	2	1809243008
1800020715	2	1809243013
1800026667	2	1809243009
1800346141	2	1809242916
1800420423	2	1809242892
1800025366	1	1809242984
1800134057	2	1809242915
1800254958	1	1809242986
1800101006	2	1809243011
1800148783	2	1809242916
1800324838	1	1809242966
1800105894	2	1809242886
1800193419	1	1809242979
1800148679	2	1809242894
1800194255	2	1809242893
1800243568	1	1809242978
1800222259	2	1809242891
1800105427	2	1809242917
1800148783	3	1809242936
1807428639	2	1809242897
1800243568	3	1809242924
1800025607	2	1809242912
1800205324	2	1809242910
1800022337	2	1809242916
1800026145	2	1809242915
1800087601	2	1809242896
1800132578	2	1809242891
1807858516	1	1809242992
1800120730	1	1809242968
1800131316	2	1809242894
1803242457	2	1809242910
1800174047	2	1809243009
1800108297	5	1809243012
1800249488	0	1809242952
1800111838	3	1809242936
1800019604	3	1809242930
1800230930	0	1809242947
1800064784	4	1809242946
1800139081	1	1809242986
1800101594	1	1809242974
1800148783	0	1809242952
1800120895	0	1809242932
1800134057	2	1809242883
1800055909	0	1809242957
1800025607	2	1809243013
1800018964	1	1809242997
1800018964	2	1809242915
1800174047	2	1809242915
1808397624	1	1809242975
1800087273	0	1809242956
1800222436	1	1809242969
1800022337	0	1809242952
1800021531	2	1809243013
1800025366	1	1809242988
1800245898	2	1809242893
1800072148	1	1809242991
1800250021	2	1809243009
1800019301	1	1809242975
1800233344	2	1809242887
1800026145	2	1809242883
1800018844	0	1809242919
1800019489	2	1809242886
1800087273	4	1809242946
1800019301	0	1809242924
1800245898	1	1809242965
1800025551	0	1809243003
1800020413	2	1809242885
1800204253	2	1809242893
1800068492	0	1809242941
1800112049	0	1809242922
1800180090	0	1809242955
1800269631	0	1809242925
1800420407	0	1809242939
1800055909	1	1809242959
1800019489	2	1809242917
1800367822	5	1809243012
1800080929	3	1809242931
1800139704	3	1809242925
1800223031	2	1809242892
1800174047	2	1809242883
1800129125	3	1809242923
1800346141	1	1809242981
1800121702	2	1809242887
1800023434	2	1809243008
1800042778	2	1809243010
1800068178	2	1809242889
1800359985	0	1809242918
1800148783	1	1809242981
1800132578	2	1809242890
1800131997	0	1809242922
1800021539	2	1809242897
1800080929	2	1809242891
1800021188	2	1809242902
1800180090	0	1809242925
1800170513	4	1809242946
1800072148	1	1809242998
1800342143	1	1809242959
1800022345	2	1809242889
1800179562	2	1809242913
1800025812	0	1809242958
1807428639	2	1809242887
1800111838	1	1809242981
1800233344	0	1809243007
1800025098	2	1809242891
1800018964	2	1809242890
1800193419	2	1809242886
1800202506	2	1809242886
1800324838	2	1809243009
1800324838	2	1809242903
1800250021	2	1809242883
1800024894	2	1809242893
1808405886	2	1809243014
1800365587	1	1809242969
1800019361	1	1809242996
1800087601	0	1809242949
1800021531	0	1809242999
1800230930	2	1809243009
1800137971	2	1809242916
1800068492	1	1809242988
1800059423	1	1809242984
1800060100	2	1809242916
1800018938	1	1809242981
1800257799	1	1809242980
1800019604	1	1809242993
1800137971	0	1809242941
1800059423	0	1809242945
1800365587	2	1809242885
1800137971	3	1809242936
1800019905	2	1809243014
1800019427	0	1809242957
1800058244	2	1809242910
1800060100	3	1809242936
1800025842	2	1809242902
1800269631	3	1809242927
1800254958	2	1809242910
1800205324	0	1809242937
1800025778	1	1809242979
1800193419	2	1809242916
1800202506	2	1809242916
1800019905	1	1809242978
1800190776	2	1809242885
1800121702	1	1809242974
1800257799	2	1809242893
1800028321	0	1809242957
1800148679	2	1809243009
1800182293	0	1809242919
1800233344	2	1809242895
1800055909	2	1809242892
1800053311	2	1809242891
1800106078	2	1809242886
1800223006	3	1809242925
1800026667	2	1809243013
1800201278	2	1809242894
1800019357	2	1809242891
1800255845	3	1809242927
1800022026	2	1809242893
1800025098	2	1809242890
1800284430	1	1809242973
1800021539	2	1809242887
1800019604	2	1809242893
1800055909	2	1809242911
1800139081	2	1809242910
1800021630	2	1809242897
1800112107	1	1809242988
1800148679	2	1809242915
1800106078	2	1809242917
1800070872	0	1809242958
1800131997	5	1809243012
1800140786	0	1809242925
1800061106	1	1809242960
1800202506	0	1809242952
1800021909	2	1809242894
1800025607	1	1809242987
1800021839	3	1809242922
1800121702	2	1809242895
1800026667	4	1809242946
1800019155	2	1809242887
1800108297	1	1809242975
1800111838	1	1809242993
1800019244	2	1809243013
1800198010	1	1809242967
1800131316	2	1809242915
1800420423	0	1809243004
1800171038	4	1809242946
1800249488	1	1809242967
1800021630	2	1809243008
1800019155	1	1809242987
1800351401	1	1809242988
1807428639	2	1809242895
1800174285	0	1809242958
1800120730	2	1809242887
1800021188	1	1809242981
1800022420	2	1809242902
1800181977	2	1809243009
1800021909	0	1809242927
1800272377	6	1809243006
1800025366	1	1809242992
1800367822	1	1809242975
1808405886	2	1809242896
1800019244	4	1809242946
1800131316	2	1809242906
1800018938	1	1809242993
1800148679	2	1809242883
1800179562	1	1809242971
1800101594	0	1809243001
1800087921	0	1809242957
1800020715	2	1809242894
1800019244	3	1809242924
1800284430	1	1809242986
1800074753	0	1809243005
1800233344	1	1809242966
1800023863	3	1809242937
1800250021	2	1809243013
1800024981	2	1809242886
1800113505	0	1809242958
1800053311	2	1809242890
1800019905	2	1809242896
1800021839	0	1809242955
1800131316	2	1809242883
1800193419	1	1809242981
1800019357	2	1809242890
1800192947	0	1809242925
1800193975	2	1809242885
1800148783	0	1809242953
1800023434	2	1809242916
1800058244	1	1809242972
1800130898	2	1809242891
1800171038	0	1809242999
1800024981	2	1809242917
1800351401	0	1809242957
1800174047	4	1809242946
1800128030	2	1809242887
1800111379	0	1809242999
1800120895	0	1809242922
1800025842	3	1809242929
1800024981	1	1809242977
1800068178	1	1809242997
1800019244	0	1809242999
1800148783	0	1809242950
1800128030	1	1809242987
1808397624	3	1809242928
1800201616	1	1809242986
1800092961	1	1809242968
1800233344	0	1809242939
1800018938	2	1809242893
1800025607	2	1809242894
1800021539	2	1809242916
1800230930	2	1809242912
1800072148	1	1809242976
1800020507	0	1809242928
1800223031	0	1809243004
1800021531	2	1809242894
1800272377	2	1809242917
1800021539	2	1809242895
1800137971	0	1809242918
1800250021	4	1809242946
1800324838	2	1809243013
1800231314	0	1809242933
1800122812	2	1809242886
1800061106	2	1809242897
1800249488	0	1809242926
1800020413	2	1809243009
1800018844	3	1809242938
1800230930	2	1809243013
1800101594	1	1809242960
1800122103	1	1809242996
1800019155	2	1809242895
1800028321	2	1809242911
1800112049	1	1809242975
1800300427	5	1809243012
1800021539	0	1809242952
1800025551	1	1809242978
1800151054	3	1809242935
1800324838	4	1809242946
1800201616	0	1809242943
1800112107	0	1809243002
1800192947	1	1809242996
1800048705	1	1809242998
1800381592	1	1809242979
1800205275	1	1809242997
1800284430	2	1809243014
1800024650	1	1809242962
1808405886	0	1809242949
1800140786	1	1809242968
1800061106	2	1809243008
1800255845	0	1809242958
1800120730	2	1809242895
1800230930	4	1809242946
1800192947	0	1809242945
1800064784	1	1809242990
1800024981	2	1809242884
1800092961	2	1809243011
1800072148	0	1809242932
1800129125	2	1809242893
1800020507	2	1809242887
1807858516	2	1809242917
1800137971	1	1809242967
1800042778	1	1809242969
1800024657	1	1809242981
1800024488	1	1809242998
1800269171	3	1809242928
1800051647	1	1809242961
1800420407	2	1809242897
1800072782	2	1809242896
1800021909	2	1809243009
1800025551	3	1809242924
1800020715	0	1809242939
1800021188	2	1809242893
1800201278	2	1809242915
1800179703	0	1809242957
1800111379	2	1809242885
1800025778	1	1809242998
1800021531	3	1809242929
1800024464	1	1809242978
1800025607	1	1809242966
1800059423	2	1809242892
1800025607	1	1809242970
1800112107	2	1809242892
1800131997	1	1809242975
1800019489	1	1809242992
1800021630	2	1809242916
1800021909	2	1809242915
1800020413	2	1809243010
1800365587	2	1809243009
1800128030	2	1809242895
1800137971	0	1809242953
1800060100	0	1809242953
1800074772	3	1809242937
1800261144	2	1809243014
1800061106	1	1809242964
1800205324	2	1809242893
1800245898	1	1809242977
1800020715	2	1809243009
1800181977	2	1809243013
1800243568	0	1809242955
1800190776	2	1809243009
1800194255	5	1809243012
1800021531	1	1809242990
1800362899	1	1809242959
1800025551	0	1809242940
1800103924	0	1809242922
1800020413	1	1809242996
1800087601	1	1809242986
1800134057	0	1809242941
1800021909	2	1809242883
1800018805	1	1809242986
1800223031	0	1809242951
1800020715	2	1809242915
1800026667	2	1809242894
1800181977	4	1809242946
1800249828	0	1809242918
1800243568	0	1809242925
1800018964	1	1809242994
1800275609	1	1809242978
1800105427	0	1809242923
1800381592	2	1809242886
1800201616	2	1809242910
1800284430	2	1809242896
1800087273	2	1809242891
1800249828	2	1809242891
1800201278	2	1809242890
1800018991	2	1809243011
1800021630	1	1809242981
1800202506	0	1809242950
1800189256	1	1809242984
1800103924	2	1809242917
1800021839	1	1809242978
1800198010	2	1809243008
1800025601	2	1809242887
1800020715	2	1809242906
1800420407	2	1809242887
1800019244	2	1809242894
1800128030	1	1809242966
1800354946	2	1809243011
1800362899	3	1809242935
1800021539	0	1809242918
1800025842	2	1809242913
1800128030	1	1809242970
1800057561	2	1809242891
1800103924	1	1809242977
1800147981	2	1809242893
1800053000	1	1809242990
1800020507	2	1809242895
1800108546	2	1809242891
1800255845	2	1809242892
1800020715	2	1809242883
1803242457	1	1809242986
1800022345	3	1809242928
1800300427	1	1809242975
1800170513	2	1809242891
1800087273	1	1809242997
1800275609	3	1809242924
1800025607	2	1809242915
1800026145	0	1809242952
1800198010	0	1809242938
1800359985	2	1809242886
1800038763	2	1809243011
1800019155	0	1809242954
1800023863	0	1809242957
1800101594	2	1809242910
1800024981	3	1809242925
1800074772	1	1809242986
1800201616	0	1809242940
1800021531	2	1809242915
1800026667	0	1809242944
1800250021	2	1809242894
1800359985	2	1809242917
1800025607	2	1809242906
1800106078	1	1809242992
1800025551	2	1809242885
1800020413	2	1809243013
1800275609	1	1809242995
1800193975	2	1809243009
1800261144	2	1809242896
1800061106	2	1809242916
1800208766	0	1809242934
1800179562	0	1809243000
1800170513	1	1809242997
1800024657	2	1809242893
1800194096	2	1809243011
1800111838	2	1809242910
1800087273	2	1809242890
1800261144	0	1809242940
1800362899	2	1809242892
1800025607	2	1809242883
1800024464	2	1809242892
1800284430	1	1809242972
1800272377	3	1809242925
1800103924	2	1809242884
1800058244	2	1809242893
1800275609	0	1809242940
1800021531	2	1809242883
1800103924	2	1809242905
1800074772	0	1809242943
1800202260	2	1809242917
1800024488	1	1809242975
1800140786	2	1809242887
1800122812	3	1809242933
1800057561	2	1809242890
1800070872	2	1809242888
1800235872	2	1809242885
1800254958	2	1809242893
1800070133	2	1809243014
1800019361	1	1809242966
1800103924	1	1809242998
1800025098	1	1809242994
1800019361	1	1809242970
1800261144	1	1809242969
1800249488	2	1809242886
1800101006	1	1809242986
1800170513	2	1809242890
1800180090	1	1809242974
1800122103	2	1809242887
1800201616	1	1809242969
1800346141	2	1809242886
1800122812	1	1809242975
1800324838	2	1809242894
1800171038	1	1809242990
1800148783	2	1809242886
1800122103	1	1809242987
1800420407	2	1809242916
1800174285	2	1809242888
1800249488	2	1809242917
1800272377	1	1809242975
1800023501	3	1809242928
1800230930	2	1809242894
1800025601	1	1809242974
1800025601	2	1809242895
1800103924	0	1809243000
1800420407	2	1809242895
1800233344	2	1809242897
1800022337	2	1809242886
1800074772	2	1809243014
1800139081	2	1809242893
1800365587	2	1809243013
1800365587	1	1809242971
1800254958	0	1809242935
1800019489	0	1809242930
1800257547	1	1809242986
1800018964	0	1809242957
1800018805	2	1809242910
1800257799	0	1809242927
1800249828	0	1809242926
1800222259	0	1809242957
1800019672	1	1809242978
1800024488	2	1809242913
1800113505	2	1809242888
1800021909	0	1809242956
1800019672	3	1809242924
1800261144	2	1809242885
1800272377	0	1809242948
1800420407	0	1809242952
1800233344	2	1809243008
1800092961	1	1809242974
1800072782	3	1809242922
1800365587	4	1809242946
1800179562	1	1809242990
1800194255	1	1809242975
1800121702	2	1809242897
1800024981	0	1809242932
1800018844	2	1809243011
1800190776	2	1809243013
1800194255	0	1809242924
1800022026	1	1809242998
1800275609	2	1809242885
1800192947	2	1809242885
1800202260	5	1809243012
1800250021	1	1809242990
1800021909	4	1809242946
1800072148	2	1809242917
1800420423	2	1809242887
1800202260	2	1809242905
1800026667	2	1809242915
1800026145	2	1809242891
1800111379	2	1809243009
1800024894	3	1809242929
1800198010	2	1809242916
1800042778	2	1809243009
1800231314	2	1809242887
1800121702	2	1809243008
1800019244	2	1809243009
1800021839	2	1809242885
1800190776	4	1809242946
1800105894	2	1809242917
1800113505	1	1809242961
1800022026	3	1809242930
1800023863	2	1809242911
1800068492	2	1809242917
1800055909	1	1809242978
1800208766	2	1809242892
1800023434	3	1809242934
1807428639	2	1809243008
1800020507	1	1809242967
1800018964	2	1809242891
1800019244	2	1809242915
1800134057	1	1809242967
